Load ,Extension ,Time ,Crosshead 
kN,mm,sec,mm
-5.2913017578125,11.3078821450472,318.10400390625,11.3108698278666
-5.367259765625,11.6079682484269,318.204010009766,11.6109559312463
-5.44419921875,11.9079360738397,318.303985595703,11.910923756659
-5.52294873046875,12.2078880667686,318.403991699219,12.2108925133944
-5.60608837890625,12.5078391283751,318.503997802734,12.5108268111944
-5.69312548828125,12.8078749403358,318.60400390625,12.8108793869615
-5.78069873046875,13.1079768761992,318.704010009766,13.1109645590186
-5.87083837890625,13.407944701612,318.803985595703,13.4109500795603
-5.96523095703125,13.7078799307346,318.903991699219,13.7108843773603
-6.0606787109375,14.007830992341,319.003997802734,14.0108354389668
-6.162462890625,14.3078668043017,319.10400390625,14.3108712509274
-6.26727001953125,14.6079519763589,319.204010009766,14.6109564229846
-6.372681640625,14.9079207330942,319.303985595703,14.9109251797199
-6.47561962890625,15.2078550308943,319.403991699219,15.2108427137136
-6.59096875,15.5078060925007,319.503997802734,15.5108105391264
-6.7083818359375,15.8078577369452,319.60400390625,15.8108621835709
-6.80327685546875,16.1079280078411,319.704010009766,16.1109324544668
-6.946455078125,16.4079293608665,319.803985595703,16.4109338074923
-6.9636240234375,16.707880422473,319.903991699219,16.7108848690987
-7.15393212890625,17.0078314840794,320.003997802734,17.0108359307051
-7.319158203125,17.3078663647175,320.10400390625,17.3108726739883
-7.473888671875,17.6079198718071,320.204010009766,17.6109243184328
-7.495634765625,17.9079212248325,320.303985595703,17.9109256714582
-7.70508349609375,18.2078722864389,320.403991699219,18.2108767330647
-7.885525390625,18.5078233480453,320.503997802734,18.5108110308647
-8.06479296875,18.8078600913286,320.60400390625,18.810847774148
-8.2415048828125,19.1078949719667,320.704010009766,19.1108826547861
-8.427716796875,19.4079130887985,320.803985595703,19.4109175354242
-8.621134765625,19.7078641504049,320.903991699219,19.7108685970306
-8.8160966796875,20.0078822672367,321.003997802734,20.0108885765076
-9.0124658203125,20.3078854829073,321.10400390625,20.3108731657267
-9.1931748046875,20.6079035997391,321.204010009766,20.6109080463648
-9.3879013671875,20.9079049527645,321.303985595703,20.9109093993902
-9.6106396484375,21.2078392505646,321.403991699219,21.2108604609966
-9.8532724609375,21.5078592300415,321.503997802734,21.5108636766672
-10.1036787109375,21.8078941106796,321.60400390625,21.8108985573053
-10.373201171875,22.1079457551241,321.704010009766,22.1109502017498
-10.652595703125,22.4079303443432,321.803985595703,22.4109347909689
-10.9411416015625,22.7078311145306,321.903991699219,22.7108355611563
-11.2341337890625,23.0078175663948,322.003997802734,23.0108220130205
-11.5406572265625,23.3078524470329,322.10400390625,23.3108568936586
-11.8725732421875,23.6079208552837,322.204010009766,23.6109085381031
-12.232072265625,23.9079054445028,322.303985595703,23.9109098911285
-12.60487890625,24.2078397423029,322.403991699219,24.2108441889286
-13.020353515625,24.5078094303608,322.503997802734,24.5108138769865
-13.4614951171875,24.8078610748053,322.60400390625,24.810865521431
-13.9212705078125,25.1079294830561,322.704010009766,25.1109339296818
-14.4055361328125,25.4079140722752,322.803985595703,25.4109017550945
-14.9047236328125,25.7078148424625,322.903991699219,25.7108211517334
-15.404560546875,26.0077845305204,323.003997802734,26.0107722133398
-15.8826376953125,26.3078529387712,323.10400390625,26.310857385397
-16.416462890625,26.6079213470221,323.204010009766,26.6109090298414
-17.021798828125,26.9078724086285,323.303985595703,26.9108600914478
-17.636134765625,27.2078085690737,323.403991699219,27.2108130156994
-18.26040234375,27.5078266859055,323.503997802734,27.5108143687248
-18.89244921875,27.8078448027372,323.60400390625,27.8108492493629
-19.53169921875,28.107862919569,323.704010009766,28.1108673661947
-20.17173828125,28.4077804535627,323.803985595703,28.4107849001884
-20.78716015625,28.7077836692333,323.903991699219,28.710788115859
-21.358474609375,29.0077850222588,324.003997802734,29.0107727050781
-21.83501171875,29.2920749634504,324.10400390625,29.2942076921463
